verdict,group,path,bytes,class,purpose,sha256,evidence,referencers,git,backup,risk,approved,status
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Climb/AM_M_Neutral_Traversal_Climb_Start_2_5_stand_F_Rfoot.uasset,17444,AnimMontage,角色 / 动作 / 重定向,d893097442c8c1b64bc1fbb063050b5bd15eed790a521588febbc3aa9bb75ca0,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/CHT_TraversalAnims; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/PSD_Traversal,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Climb/AM_M_Neutral_Traversal_Climb_Start_2_5_walk_F_Lfoot.uasset,17838,AnimMontage,角色 / 动作 / 重定向,7890318300d6ebfc446924fb35e7fe109dfef2bb1f64f551986fbc1f79fd575e,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/CHT_TraversalAnims; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/PSD_Traversal,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Climb/AM_M_Neutral_Traversal_Climb_Start_2_5_walk_F_Rfoot.uasset,17675,AnimMontage,角色 / 动作 / 重定向,3c562f3f4c8e40c5ece43bdb4e3c4d940ef6ac14b32f25ffd1e012e1d07fa02b,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/CHT_TraversalAnims; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/PSD_Traversal,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Climb/M_Neutral_Traversal_Climb_Start_2_5_run_F_Lfoot.uasset,1239777,AnimSequence,角色 / 动作 / 重定向,7dfe382944b524234aca2f78a325688a416fd97aa9b26ac94117a467cbfb1981,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/Climb/AM_M_Neutral_Traversal_Climb_Start_2_5_run_F_Lfoot,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Climb/M_Neutral_Traversal_Climb_Start_2_5_run_F_Rfoot.uasset,1214190,AnimSequence,角色 / 动作 / 重定向,185fdf7ff1f365f1a0f877bb1da980acda6d55c864d3f9b26459204336518e73,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/Climb/AM_M_Neutral_Traversal_Climb_Start_2_5_run_F_Rfoot,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Climb/M_Neutral_Traversal_Climb_Start_2_5_stand_F_Lfoot.uasset,1037655,AnimSequence,角色 / 动作 / 重定向,741b969acfaadabe3ba0e65a6f59196eb8f63fb2e10f6965172e6b2254726bff,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/Climb/AM_M_Neutral_Traversal_Climb_Start_2_5_stand_F_Lfoot,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Climb/M_Neutral_Traversal_Climb_Start_2_5_stand_F_Rfoot.uasset,1081611,AnimSequence,角色 / 动作 / 重定向,96720c90f08b52f3728f6badb371fe8ec00cc078858a8b3fb8212e24f372eb52,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/Climb/AM_M_Neutral_Traversal_Climb_Start_2_5_stand_F_Rfoot,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Climb/M_Neutral_Traversal_Climb_Start_2_5_walk_F_Lfoot.uasset,1335807,AnimSequence,角色 / 动作 / 重定向,8964bdd0cd8de3e7ec4e2c0fad001517a0bac6cd988c0d4cbc87f90b3f845675,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/Climb/AM_M_Neutral_Traversal_Climb_Start_2_5_walk_F_Lfoot,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Climb/M_Neutral_Traversal_Climb_Start_2_5_walk_F_Rfoot.uasset,1333171,AnimSequence,角色 / 动作 / 重定向,5022fba65516ae67617ac2a6ae57465bc716c2f5572fe68f8886e2e835621ad9,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/Climb/AM_M_Neutral_Traversal_Climb_Start_2_5_walk_F_Rfoot,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Hurdle/AM_M_Neutral_Traversal_Hurdle_1_0_run_F_Lfoot.uasset,19454,AnimMontage,角色 / 动作 / 重定向,5a3db5f12e865fa98263be2bba978f398e75d3c456ebe63744a6a4c536a6af5c,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/CHT_TraversalAnims; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/PSD_Traversal,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Hurdle/AM_M_Neutral_Traversal_Hurdle_1_0_run_F_Rfoot.uasset,19533,AnimMontage,角色 / 动作 / 重定向,aa0ed97e1c7d9988a6b165cdbcea3067bfe0cd22ba7b3d6f535c35ef30d4a94e,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/CHT_TraversalAnims; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/PSD_Traversal,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Hurdle/AM_M_Neutral_Traversal_Hurdle_1_0_run_F_V2_Lfoot.uasset,21085,AnimMontage,角色 / 动作 / 重定向,48300ce151814d0780c8df7a6f2891e0657994d239609701f518cb8fffb99ad5,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/CHT_TraversalAnims; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/PSD_Traversal,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Hurdle/AM_M_Neutral_Traversal_Hurdle_1_0_run_F_V2_Rfoot.uasset,21183,AnimMontage,角色 / 动作 / 重定向,e81cd8df19bbae801471261792105fadc3aaa322fe057b36293f47fc0d198b59,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/CHT_TraversalAnims; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/PSD_Traversal,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Hurdle/AM_M_Neutral_Traversal_Hurdle_1_0_stand_F_V2_Lfoot.uasset,21442,AnimMontage,角色 / 动作 / 重定向,cd743e76538191202574e22f2a5008a3482ee6801e6823b96b9bc0112516224f,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/CHT_TraversalAnims; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/PSD_Traversal,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Hurdle/AM_M_Neutral_Traversal_Hurdle_1_0_stand_F_V2_Rfoot.uasset,20583,AnimMontage,角色 / 动作 / 重定向,120de2cb98532fb70e0b0491fd55148dbb6c62af1bb5ca6c383267b45fe7e099,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/CHT_TraversalAnims; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/PSD_Traversal,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Hurdle/AM_M_Neutral_Traversal_Hurdle_1_0_walk_F_Lfoot.uasset,19915,AnimMontage,角色 / 动作 / 重定向,4f7e6c542fb4b31e6ff48dd90e8e7f0ee00b7f100ad4b59a446f51a5f411ecfc,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/CHT_TraversalAnims; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/PSD_Traversal,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Hurdle/AM_M_Neutral_Traversal_Hurdle_1_0_walk_F_Rfoot.uasset,22337,AnimMontage,角色 / 动作 / 重定向,8afe3b2f0756379ebbfb7f726c2ade2defd4897a6afac29895cd32238d17348b,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/CHT_TraversalAnims; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/PSD_Traversal,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Hurdle/AM_M_Neutral_Traversal_Hurdle_1_0_walk_F_V2_Lfoot.uasset,21496,AnimMontage,角色 / 动作 / 重定向,bb847e3b7461854eb104e7483cc5392e29ff452f0c5961d032a6090771e6ca79,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/CHT_TraversalAnims; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/PSD_Traversal,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Hurdle/AM_M_Neutral_Traversal_Hurdle_1_0_walk_F_V2_Rfoot.uasset,21253,AnimMontage,角色 / 动作 / 重定向,ff0a0b405f6b4be3835a69205c70e3b23df44deb78ad3cce7bc91a945e195716,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/CHT_TraversalAnims; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/PSD_Traversal,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Hurdle/M_Neutral_Traversal_Hurdle_1_0_run_F_Lfoot.uasset,938716,AnimSequence,角色 / 动作 / 重定向,a06c3a40fa1f8ee0b2772e9d9e8b801277965d6102803d1b5c1f960f6f9577b1,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/CHT_AnimationsForStateMachine; /Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/PSD_SM_LocoTransitions; /Game/Characters/UEFN_Mannequin/Animations/Traversal/Hurdle/AM_M_Neutral_Traversal_Hurdle_1_0_run_F_Lfoot; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Dense/PSD_Dense_Stand_Run_FromTraversal,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Hurdle/M_Neutral_Traversal_Hurdle_1_0_run_F_Rfoot.uasset,882124,AnimSequence,角色 / 动作 / 重定向,24b07a2461971030f36408a6559a38c83de90b470754b37ee823fc5a6bdd9d8a,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/CHT_AnimationsForStateMachine; /Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/PSD_SM_LocoTransitions; /Game/Characters/UEFN_Mannequin/Animations/Traversal/Hurdle/AM_M_Neutral_Traversal_Hurdle_1_0_run_F_Rfoot; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Dense/PSD_Dense_Stand_Run_FromTraversal,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Hurdle/M_Neutral_Traversal_Hurdle_1_0_run_F_V2_Lfoot.uasset,1223284,AnimSequence,角色 / 动作 / 重定向,55d509175af0b5074ea011a97924c45d9dadac40593392d1191ec774b32b6617,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/CHT_AnimationsForStateMachine; /Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/PSD_SM_LocoTransitions; /Game/Characters/UEFN_Mannequin/Animations/Traversal/Hurdle/AM_M_Neutral_Traversal_Hurdle_1_0_run_F_V2_Lfoot; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Dense/PSD_Dense_Stand_Run_FromTraversal,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Hurdle/M_Neutral_Traversal_Hurdle_1_0_run_F_V2_Rfoot.uasset,1203184,AnimSequence,角色 / 动作 / 重定向,9701a0924dcb05c75a63d4a0912456cd4eaa9b46418fa9f196d89b7e5e93cc8c,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/CHT_AnimationsForStateMachine; /Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/PSD_SM_LocoTransitions; /Game/Characters/UEFN_Mannequin/Animations/Traversal/Hurdle/AM_M_Neutral_Traversal_Hurdle_1_0_run_F_V2_Rfoot; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Dense/PSD_Dense_Stand_Run_FromTraversal,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Hurdle/M_Neutral_Traversal_Hurdle_1_0_stand_F_V2_Lfoot.uasset,723284,AnimSequence,角色 / 动作 / 重定向,b7c46d3b56b2afb1b9e1e4e9cc04ad34e0b4e00a4770c6c4ea2fd6105530ef0a,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/Hurdle/AM_M_Neutral_Traversal_Hurdle_1_0_stand_F_V2_Lfoot,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Hurdle/M_Neutral_Traversal_Hurdle_1_0_stand_F_V2_Rfoot.uasset,740767,AnimSequence,角色 / 动作 / 重定向,c612532609aabf3fc9f393547673219f2f9a316bc6f13342166e334a23d49da6,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/Traversal/Hurdle/AM_M_Neutral_Traversal_Hurdle_1_0_stand_F_V2_Rfoot,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Hurdle/M_Neutral_Traversal_Hurdle_1_0_walk_F_Lfoot.uasset,1401036,AnimSequence,角色 / 动作 / 重定向,cd51178227591cc57f40e80a72a91e6031684970e246093f022fd0c182678c19,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/CHT_AnimationsForStateMachine; /Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/PSD_SM_LocoTransitions; /Game/Characters/UEFN_Mannequin/Animations/Traversal/Hurdle/AM_M_Neutral_Traversal_Hurdle_1_0_walk_F_Lfoot; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Dense/PSD_Dense_Stand_Walk_FromTraversal,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Hurdle/M_Neutral_Traversal_Hurdle_1_0_walk_F_Rfoot.uasset,1289336,AnimSequence,角色 / 动作 / 重定向,3e17076bfbf37181cb73d69c9177d89d87d5494aea0052195c7676d274a2dfbf,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/CHT_AnimationsForStateMachine; /Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/PSD_SM_LocoTransitions; /Game/Characters/UEFN_Mannequin/Animations/Traversal/Hurdle/AM_M_Neutral_Traversal_Hurdle_1_0_walk_F_Rfoot; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Dense/PSD_Dense_Stand_Walk_FromTraversal,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Characters/UEFN_Mannequin,Content/Characters/UEFN_Mannequin/Animations/Traversal/Hurdle/M_Neutral_Traversal_Hurdle_1_0_walk_F_V2_Lfoot.uasset,1568360,AnimSequence,角色 / 动作 / 重定向,224742f3de96726455456f4fe730cc7bc05dec94ae12c1b1455e6ed81ce7c830,"outside conservative runtime, tests and authoring dependency closure",/Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/CHT_AnimationsForStateMachine; /Game/Characters/UEFN_Mannequin/Animations/ExperimentalStateMachineData/PSD_SM_LocoTransitions; /Game/Characters/UEFN_Mannequin/Animations/Traversal/Hurdle/AM_M_Neutral_Traversal_Hurdle_1_0_walk_F_V2_Lfoot; /Game/Characters/UEFN_Mannequin/Animations/MotionMatchingData/Databases/Dense/PSD_Dense_Stand_Walk_FromTraversal,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
